TimeStamp,EventID,Parameter,Signal,Cycle,CL,YellowStart,RedStart,GreenStart,GreenTime,AIC,TUG,SSC,Headway,ODT,Gap,ODTR,GapR,Int,Det
2022-12-14T15:04:04.200Z,82,10,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,89.2,0,GG,1.5,1.4,0.1,1,0.125,19th,stop
2022-12-14T15:04:04.300Z,82,11,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,89.3,0,GG,3,1.8,1.2,1.5,2.4,19th,stop
2022-12-14T15:04:04.800Z,82,9,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,89.8,0,GG,2.6,1.1,1.5,0.9167,1.5,19th,stop
2022-12-14T15:04:05.700Z,82,10,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,90.7,0,GG,2.2,1.4,0.8,1,0.7273,19th,stop
2022-12-14T15:04:07.300Z,82,11,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,92.3,0,GG,1.7,1.2,0.5,1,0.5,19th,stop
2022-12-14T15:04:07.400Z,82,9,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,92.4,0,GG,2.2,1.2,1,0.5217,0.0299,19th,stop
2022-12-14T15:04:07.900Z,82,10,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,92.9,0,GG,2.5,1.4,1.1,1.5556,0.2821,19th,stop
2022-12-14T15:04:09Z,82,11,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,94,0,GG,2.2,1.2,1,1.0909,2.5,19th,stop
2022-12-14T15:04:09.600Z,82,9,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,94.6,0,GG,35.7,2.3,33.4,,,19th,stop
2022-12-14T15:04:10.400Z,82,10,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,95.4,0,GG,4.8,0.9,3.9,1.2857,0.1234,19th,stop
2022-12-14T15:04:11.200Z,82,11,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,96.2,0,GG,1.5,1.1,0.4,1,0.6667,19th,stop
2022-12-14T15:04:12.700Z,82,11,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,97.7,0,GG,1.7,1.1,0.6,1,0.0117,19th,stop
2022-12-14T15:04:14.400Z,82,11,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,99.4,0,GG,52.4,1.1,51.3,,,19th,stop
2022-12-14T15:04:15.200Z,82,10,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,100.2,0,GG,32.3,0.7,31.6,,,19th,stop
2022-12-14T15:04:45.300Z,82,9,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,10.3,66.4,RG,78.9,77.4,1.5,,,19th,stop
2022-12-14T15:04:47.500Z,82,10,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,12.5,64.2,RG,72.2,68.6,3.6,,,19th,stop
2022-12-14T15:05:06.800Z,82,11,R,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,31.8,44.9,RG,56,51.5,4.5,,,19th,stop
2022-12-14T15:05:59.700Z,82,10,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,84.7,0,GG,2.1,2,0.1,1.1765,0.1429,19th,stop
2022-12-14T15:06:01.800Z,82,10,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,86.8,0,GG,2.4,1.7,0.7,1.3077,0.3333,19th,stop
2022-12-14T15:06:02.800Z,82,11,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,87.8,0,GG,3,2.3,0.7,1.4375,1,19th,stop
2022-12-14T15:06:04.200Z,82,9,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,89.2,0,GG,2.2,1.5,0.7,1,0.5833,19th,stop
2022-12-14T15:06:04.200Z,82,10,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,89.2,0,GG,3.4,1.3,2.1,0.8667,3.5,19th,stop
2022-12-14T15:06:05.800Z,82,11,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,90.8,0,GG,2.3,1.6,0.7,1.1429,0.7778,19th,stop
2022-12-14T15:06:06.400Z,82,9,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,91.4,0,GG,2.7,1.5,1.2,0.9375,3,19th,stop
2022-12-14T15:06:07.600Z,82,10,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,92.6,0,GG,2.1,1.5,0.6,1.0714,0.0645,19th,stop
2022-12-14T15:06:08.100Z,82,11,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,93.1,0,GG,2.3,1.4,0.9,1,0.0091,19th,stop
2022-12-14T15:06:09.100Z,82,9,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,94.1,0,GG,2,1.6,0.4,1.0667,0.6667,19th,stop
2022-12-14T15:06:09.700Z,82,10,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,94.7,0,GG,10.7,1.4,9.3,1.5556,0.191,19th,stop
2022-12-14T15:06:10.400Z,82,11,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,95.4,0,GG,100.8,1.4,99.4,,,19th,stop
2022-12-14T15:06:11.100Z,82,9,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,96.1,0,GG,2.1,1.5,0.6,1.0714,1,19th,stop
2022-12-14T15:06:13.200Z,82,9,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,98.2,0,GG,2,1.4,0.6,1,0.1765,19th,stop
2022-12-14T15:06:15.200Z,82,9,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,100.2,0,GG,4.8,1.4,3.4,1.0769,4.8571,19th,stop
2022-12-14T15:06:20Z,82,9,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,105,0,GG,2,1.3,0.7,1,0.1489,19th,stop
2022-12-14T15:06:20.400Z,82,10,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,105.4,0,GG,49.6,0.9,48.7,,,19th,stop
2022-12-14T15:06:22Z,82,9,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,107,0,GG,6,1.3,4.7,1.4444,9.4,19th,stop
2022-12-14T15:06:28Z,82,9,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,113,0,GG,1.4,0.9,0.5,1,0.0581,19th,stop
2022-12-14T15:06:29.400Z,82,9,G,3,120,2022-12-14T15:04:35Z,2022-12-14T15:04:38.600Z,2022-12-14T15:05:51.700Z,76.7,114.4,0,GG,9.5,0.9,8.6,,,19th,stop
2022-12-14T15:06:38.900Z,82,9,R,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,3.9,71.9,RG,78.6,77.9,0.7,,,19th,stop
2022-12-14T15:07:10Z,82,10,R,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,35,40.8,RG,48.6,47.5,1.1,,,19th,stop
2022-12-14T15:07:51.200Z,82,11,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,76.2,0,GG,8,3,5,4.2857,0.9434,19th,stop
2022-12-14T15:07:57.500Z,82,9,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,82.5,0,GG,3.1,2.5,0.6,1.4706,0.25,19th,stop
2022-12-14T15:07:58.600Z,82,10,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,83.6,0,GG,4,3.6,0.4,2.25,0.25,19th,stop
2022-12-14T15:07:59.200Z,82,11,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,84.2,0,GG,6,0.7,5.3,0.875,4.8182,19th,stop
2022-12-14T15:08:00.600Z,82,9,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,85.6,0,GG,4.1,1.7,2.4,0.8947,2,19th,stop
2022-12-14T15:08:02.600Z,82,10,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,87.6,0,GG,3.2,1.6,1.6,1.2308,8,19th,stop
2022-12-14T15:08:04.700Z,82,9,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,89.7,0,GG,3.1,1.9,1.2,0.4222,0.7059,19th,stop
2022-12-14T15:08:05.200Z,82,11,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,90.2,0,GG,1.9,0.8,1.1,0.8889,0.55,19th,stop
2022-12-14T15:08:05.800Z,82,10,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,90.8,0,GG,1.5,1.3,0.2,1.0833,0.1818,19th,stop
2022-12-14T15:08:07.100Z,82,11,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,92.1,0,GG,2.9,0.9,2,1,0.3125,19th,stop
2022-12-14T15:08:07.300Z,82,10,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,92.3,0,GG,2.3,1.2,1.1,0.9231,11,19th,stop
2022-12-14T15:08:07.800Z,82,9,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,92.8,0,GG,6.2,4.5,1.7,3.4615,0.1954,19th,stop
2022-12-14T15:08:09.600Z,82,10,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,94.6,0,GG,1.4,1.3,0.1,1.0833,0.25,19th,stop
2022-12-14T15:08:10Z,82,11,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,95,0,GG,7.3,0.9,6.4,0.6923,1.4545,19th,stop
2022-12-14T15:08:11Z,82,10,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,96,0,GG,1.6,1.2,0.4,1,0.0065,19th,stop
2022-12-14T15:08:12.600Z,82,10,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,97.6,0,GG,62.8,1.2,61.6,,,19th,stop
2022-12-14T15:08:14Z,82,9,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,99,0,GG,10,1.3,8.7,1.3,0.2219,19th,stop
2022-12-14T15:08:17.300Z,82,11,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,102.3,0,GG,5.7,1.3,4.4,1.4444,0.3359,19th,stop
2022-12-14T15:08:23Z,82,11,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,108,0,GG,14,0.9,13.1,,,19th,stop
2022-12-14T15:08:24Z,82,9,G,4,120,2022-12-14T15:06:35Z,2022-12-14T15:06:38.600Z,2022-12-14T15:07:50.800Z,75.8,109,0,GG,40.2,1,39.2,,,19th,stop
2022-12-14T15:08:37Z,82,11,Y,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,2,58.4,YR,47.5,2.2,45.3,,,19th,stop
2022-12-14T15:09:04.200Z,82,9,R,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,29.2,31.2,RG,40.2,39.1,1.1,,,19th,stop
2022-12-14T15:09:15.400Z,82,10,R,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,40.4,20,RG,29.7,27.4,2.3,,,19th,stop
2022-12-14T15:09:24.500Z,82,11,R,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,49.5,10.9,RG,15.4,14.5,0.9,,,19th,stop
2022-12-14T15:09:39.900Z,82,11,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,64.9,0,GG,6,4.6,1.4,2.875,1.75,19th,stop
2022-12-14T15:09:44.400Z,82,9,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,69.4,0,GG,3.1,1.3,1.8,0.8667,1.3846,19th,stop
2022-12-14T15:09:45.100Z,82,10,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,70.1,0,GG,2.9,2.1,0.8,1.5,8,19th,stop
2022-12-14T15:09:45.900Z,82,11,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,70.9,0,GG,2.4,1.6,0.8,1.2308,0.5714,19th,stop
2022-12-14T15:09:47.500Z,82,9,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,72.5,0,GG,2.8,1.5,1.3,1,1.0833,19th,stop
2022-12-14T15:09:48Z,82,10,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,73,0,GG,1.5,1.4,0.1,1.0769,0.125,19th,stop
2022-12-14T15:09:48.300Z,82,11,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,73.3,0,GG,2.7,1.3,1.4,1.0833,1.5556,19th,stop
2022-12-14T15:09:49.500Z,82,10,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,74.5,0,GG,2.1,1.3,0.8,1.0833,0.32,19th,stop
2022-12-14T15:09:50.300Z,82,9,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,75.3,0,GG,2.7,1.5,1.2,0.9375,2.4,19th,stop
2022-12-14T15:09:51Z,82,11,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,76,0,GG,2.1,1.2,0.9,1,0.8182,19th,stop
2022-12-14T15:09:51.600Z,82,10,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,76.6,0,GG,3.7,1.2,2.5,1,1.6667,19th,stop
2022-12-14T15:09:53Z,82,9,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,78,0,GG,2.1,1.6,0.5,0.5333,1.25,19th,stop
2022-12-14T15:09:53.100Z,82,11,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,78.1,0,GG,2.3,1.2,1.1,1.0909,0.3793,19th,stop
2022-12-14T15:09:55.100Z,82,9,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,80.1,0,GG,3.4,3,0.4,2.1429,0.2222,19th,stop
2022-12-14T15:09:55.300Z,82,10,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,80.3,0,GG,2.7,1.2,1.5,1.2,0.4545,19th,stop
2022-12-14T15:09:55.400Z,82,11,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,80.4,0,GG,4,1.1,2.9,1.2222,0.0578,19th,stop
2022-12-14T15:09:58Z,82,10,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,83,0,GG,4.3,1,3.3,1.25,0.0793,19th,stop
2022-12-14T15:09:58.500Z,82,9,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,83.5,0,GG,3.2,1.4,1.8,1.0769,0.8571,19th,stop
2022-12-14T15:09:59.400Z,82,11,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,84.4,0,GG,51.1,0.9,50.2,,,19th,stop
2022-12-14T15:10:01.700Z,82,9,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,86.7,0,GG,3.4,1.3,2.1,0.6842,0.4565,19th,stop
2022-12-14T15:10:02.300Z,82,10,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,87.3,0,GG,42.4,0.8,41.6,,,19th,stop
2022-12-14T15:10:05.100Z,82,9,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,90.1,0,GG,6.5,1.9,4.6,2.1111,1.84,19th,stop
2022-12-14T15:10:11.600Z,82,9,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,96.6,0,GG,3.4,0.9,2.5,1,0.3968,19th,stop
2022-12-14T15:10:15Z,82,9,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,100,0,GG,7.2,0.9,6.3,1.125,0.2647,19th,stop
2022-12-14T15:10:22.200Z,82,9,G,5,120,2022-12-14T15:08:35Z,2022-12-14T15:08:38.600Z,2022-12-14T15:09:35.400Z,60.4,107.2,0,GG,24.6,0.8,23.8,,,19th,stop
2022-12-14T15:10:44.700Z,82,10,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,9.7,63.9,RG,72.3,72.1,0.2,,,19th,stop
2022-12-14T15:10:46.800Z,82,9,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,11.8,61.8,RG,69.4,68.6,0.8,,,19th,stop
2022-12-14T15:10:50.500Z,82,11,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,15.5,58.1,RG,65.3,64.2,1.1,,,19th,stop
2022-12-14T15:11:55.800Z,82,11,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,80.8,0,GG,5.3,3.7,1.6,2.3125,5.3333,19th,stop
2022-12-14T15:11:56.200Z,82,9,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,81.2,0,GG,4,3.1,0.9,2.0667,0.8182,19th,stop
2022-12-14T15:11:57Z,82,10,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,82,0,GG,4.9,3.3,1.6,2.3571,1.1429,19th,stop
2022-12-14T15:12:00.200Z,82,9,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,85.2,0,GG,2.6,1.5,1.1,1.0714,1.8333,19th,stop
2022-12-14T15:12:01.100Z,82,11,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,86.1,0,GG,1.9,1.6,0.3,1.1429,0.4286,19th,stop
2022-12-14T15:12:01.900Z,82,10,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,86.9,0,GG,2.8,1.4,1.4,1,1.4,19th,stop
2022-12-14T15:12:02.800Z,82,9,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,87.8,0,GG,2,1.4,0.6,1.0769,0.24,19th,stop
2022-12-14T15:12:03Z,82,11,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,88,0,GG,2.1,1.4,0.7,1.0769,0.0081,19th,stop
2022-12-14T15:12:04.700Z,82,10,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,89.7,0,GG,2.4,1.4,1,1.0769,0.2941,19th,stop
2022-12-14T15:12:04.800Z,82,9,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,89.8,0,GG,3.8,1.3,2.5,0.9286,4.1667,19th,stop
2022-12-14T15:12:05.100Z,82,11,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,90.1,0,GG,88.1,1.3,86.8,,,19th,stop
2022-12-14T15:12:07.100Z,82,10,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,92.1,0,GG,4.7,1.3,3.4,1.0833,1.1724,19th,stop
2022-12-14T15:12:08.600Z,82,9,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,93.6,0,GG,2,1.4,0.6,1.0769,0.2069,19th,stop
2022-12-14T15:12:10.600Z,82,9,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,95.6,0,GG,4.2,1.3,2.9,1.3,0.1465,19th,stop
2022-12-14T15:12:11.800Z,82,10,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,96.8,0,GG,4.1,1.2,2.9,1.2,0.1343,19th,stop
2022-12-14T15:12:14.800Z,82,9,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,99.8,0,GG,20.8,1,19.8,,,19th,stop
2022-12-14T15:12:15.900Z,82,10,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,100.9,0,GG,22.6,1,21.6,,,19th,stop
2022-12-14T15:12:35.600Z,82,9,Y,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,0.6,69.5,YY,54.4,2.4,52,,,19th,stop
2022-12-14T15:12:38.500Z,82,10,Y,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,3.5,66.6,YR,58.9,0.7,58.2,,,19th,stop
2022-12-14T15:13:30Z,82,9,R,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,55,15.1,RG,21.3,20.9,0.4,,,19th,stop
2022-12-14T15:13:33.200Z,82,11,R,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,58.2,11.9,RG,18.7,17.6,1.1,,,19th,stop
2022-12-14T15:13:37.400Z,82,10,R,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,62.4,7.7,RG,16.1,13.6,2.5,,,19th,stop
2022-12-14T15:13:51.300Z,82,9,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,76.3,0,GG,3.1,2,1.1,0.5556,5.5,19th,stop
2022-12-14T15:13:51.900Z,82,11,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,76.9,0,GG,2.6,2,0.6,1.1765,0.1111,19th,stop
2022-12-14T15:13:53.500Z,82,10,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,78.5,0,GG,1.9,1.7,0.2,1.1333,0.2222,19th,stop
2022-12-14T15:13:54.400Z,82,9,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,79.4,0,GG,3.8,3.6,0.2,0.8571,0.0088,19th,stop
2022-12-14T15:13:54.500Z,82,11,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,79.5,0,GG,7.1,1.7,5.4,1.4167,0.6067,19th,stop
2022-12-14T15:13:55.400Z,82,10,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,80.4,0,GG,2.4,1.5,0.9,1.0714,0.3,19th,stop
2022-12-14T15:13:57.800Z,82,10,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,82.8,0,GG,4.4,1.4,3,1.2727,0.2222,19th,stop
2022-12-14T15:13:58.200Z,82,9,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,83.2,0,GG,26.8,4.2,22.6,4.2,,19th,stop
2022-12-14T15:14:01.600Z,82,11,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,86.6,0,GG,10.1,1.2,8.9,1.2,,19th,stop
2022-12-14T15:14:02.200Z,82,10,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,87.2,0,GG,14.6,1.1,13.5,1,,19th,stop
